"","Anhui","Beijing","Chongqing","Fujian","Gansu","Guangdong","Guangxi","Guizhou","Hainan","Hebei","Heilongjiang","Henan","Hubei","Hunan","Inner Mongolia","Jiangsu","Jiangxi","Jilin","Liaoning","Ningxia","Qinghai","Shaanxi","Shandong","Shanghai","Shanxi","Sichuan","Tianjin","Xinjiang","Yunnan","Zhejiang"
"2000",2.1980961759396,4.16129032258065,1.84918668080117,2.49149560117302,2.55316442108527,2.68773634311095,1.83435066301831,1.71219382321619,6.01774397972117,3.01603236439916,3.15944313107434,2.19435075885329,4.37247608926674,2.42807071014934,4.27318718381113,1.94991128702061,2.61605206073753,3.42580164056674,3.83341300191205,2.48375451263538,3.321083172147,3.20252469813392,2.8132918426317,2.44622653238841,4.31074838312288,2.52419258014167,3.68731268731269,3.61546782044348,3.01579816081113,3.73874711265815
"2001",2.48319190600522,4.80072202166065,2.05145606017227,2.93523927003592,2.60645570372719,3.03680904321221,2.54720133667502,2.19217535296735,5.6790899377789,3.21235742551645,3.96300183678824,2.40470957613815,3.93442912689996,2.30720832038327,6.13490722204373,2.85093083299361,2.97006285581864,3.75167236509588,3.85717691940868,3.23623445825933,3.97820684381571,3.53449000582698,2.79681451166906,2.13686740632848,5.12221736565565,2.9888247574604,4.49674322251658,3.62116843176864,3.36031161076643,4.20000845880562
"2002",1.98518880208333,4.243851018974,1.83376385271618,2.42661654591216,2.59803379222052,2.62901941624595,1.70530900041477,1.56293979671618,5.48567870485679,3.04870081662955,3.44689221085759,2.10360969520441,4.11988716502116,2.24076029567054,3.72181101938329,1.98609235754793,2.5208432022738,3.33197480548351,3.60242683797288,2.59615384615385,3.44234404536862,3.21852518853624,2.72869412023783,1.8710193406773,4.09775349119611,2.49519112207152,3.58589870903674,3.46929133858268,2.73021001615509,3.59852608659241
"2003",1.98880415382119,4.34821428571429,1.87893078956475,2.45375823642373,2.56819552339399,2.62488159246833,1.70331480337657,1.57984496124031,4.55487053020962,3.02910326488403,3.45137614678899,2.09558291093411,4.16534740545295,2.23172745009755,4.47611086074096,1.94328238133548,2.40479548660085,3.29992603550296,3.60142517814727,2.60689655172414,3.51310861423221,3.0067454954375,2.48953424657534,1.82236216191727,4.16566083283042,2.52519569471624,3.61918892185954,3.33712512926577,2.69561243144424,3.52371932136386
"2004",1.97575465639049,4.43268586738111,1.91170363581688,2.46182036734733,2.48044446542959,2.60958042556741,1.76539169564328,1.55814549180328,4.31784841075795,3.00014686444412,2.55488603615405,2.10527940722445,4.17321867321867,2.21155568826515,4.43187878916834,1.97554167220524,2.39565826330532,3.79623477297896,3.69267251600664,2.56802721088435,3.4860853432282,3.04300819248434,2.37385620915033,1.76078213386522,4.32143928035982,2.55030902348578,3.630859375,3.30922058074376,2.65481313703284,3.46686428977503
"2005",2.05065359477124,4.47659297789337,1.97248034310222,2.62270504548601,2.25452830930022,2.6812051337829,2.28047210300429,1.85013404825737,3.76449275362319,3.17457305502846,3.53638743455497,1.8407249466951,3.87828371278459,2.09200126462219,4.99084477736163,2.26976805482341,2.2765019717003,3.5419734904271,3.28832030324568,3.09395973154362,3.49907918968692,2.73942721717109,2.23897058823529,2.03675684826426,4.54307004470939,2.39028251339503,3.62511984659636,2.56666666666667,2.62494382022472,3.47292071570258
"2006",2.07381342062193,4.46363061353574,1.98433048433048,2.63159607732966,2.25931466669808,2.61004024571065,2.29052765416402,1.89376693766938,3.70095693779904,3.1800521890403,3.28407010201412,1.82165672913118,3.84682943966274,2.07016713970356,4.97711955615489,2.22648902821317,2.27787666219718,3.49651120088138,3.26410676656521,3.05960264900662,3.48357664233577,2.75812468042633,2.42797292942314,2.818579407467,4.51703703703704,2.39649895948096,3.53674418604651,8.12780487804878,2.58688378318091,3.40569423084506
"2007",2.02092186989212,4.39620330679731,1.95134943181818,2.45761098670617,2.54101931174677,2.50900621118012,1.93687080536913,1.69823788546256,4.01656804733728,2.92553651159441,2.81956066945607,2.04412393162393,4.14072644323566,2.34964594807238,4.36259798895942,2.01540852000518,2.38072344322344,3.73663003663004,3.72545369939507,2.49672131147541,3.40398550724638,3.11079682834783,2.35475605850326,2.38856744104905,4.36162687886826,2.54989541036053,3.45739910313901,3.39713603818616,2.64000886132034,3.37698112475509
